title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Celtika ",Robert Holdstock,"
fantasy, science fiction ",Tor Books,"
0-765-30692-1 ","
Centuries before he meets Arthur, Merlin wanders the earth, eternally young, a traveler on the path of magic and learning. During his journeys he encounters Jason and joins his search for the Golden Fleece. It is a decision that will cost him dear...

Hundreds of years later, Merlin hears of a screaming ship in a northern lake and divines that it is the Argo...that Jason still screams out for his sons, stolen by the enchantress Medea and thought dead. But death is not the end, and Merlin's trek to the north leads to the revival of both man and ship, and a new quest, with new companions-to find Jason's sons.

Roving from the frozen north to the blighted island that will become Arthur's realm, from the deep forests of ancient Britain to the sun-washed shores of ancient Greece, Merlin's journey is an epic tale of mystery and enchantment. Celtika begins a retelling of the Arthurian legend unlike any other. ",,"
2003-01-01 ",,"
352 ","
angielski ",,"

„Celtika” opowiada o czasach znacznie wcześniejszych niż rzekome czasy Artura (mgliście szacowane na końcówkę V wieku). Chociaż w samym tekście żadne daty nie padają, to czas akcji można bardzo dokładnie określić na rok 279 p.n.e., ponieważ jednym z elementów fabuły jest wielki najazd Celtów pod przywództwem Brennusa na Grecję. Mimo jednak tak mocnego osadzenia w historii, książka jest równocześnie przesiąknięta mitami. Oto bowiem Merlin wędruje do Pohjoli daleko na północy, aby przebudzić Jazona, który od 700 lat razem z wierną Argo śpi na dnie magicznego jeziora. Razem odbudowują Argo (tym razem opiekunką statku jest nie grecka Hera, lecz fińska Mielikki), zbierają drużynę nowych Argonautów i ruszają na poszukiwanie synów Jazona uprowadzonych przez złowieszczą Medeę.

Sam Merlin jest tajemniczą, pradawną istotą, która wędruje po świecie od początku czasów i nie starzeje się, póki nie używa swojej czarodziejskiej mocy. Dlatego właśnie stara się ze swoich zdolności korzystać jak najoszczędniej, choć ambitna szamanka Niiv kusi go do czegoś całkiem odwrotnego. Pomysł na taką interpretację postaci Merlina jest jednym z ogromnych plusów powieści; sam Merlin jednak, przez swoją niechęć do działania, nieruchawość i dystans do wszystkiego paradoksalnie staje się po pewnym czasie jej minusem.

„Celtika” ma oprócz tego wszystkie wady, jakie często można spotkać w pierwszych tomach planowanych dłuższych serii, tj. kulejące chwilami tempo akcji i brak satysfakcjonującego zakończenia. Jednocześnie jednak jest przepełniona smakowitymi pomysłami i pokazuje fascynujący świat, rozpoznawalny dla współczesnych oczu, ale przesiąknięty na wskroś mitologią (i to nie jedną), prezentując świeże spojrzenie na legendę arturiańską – wbrew tytułowi wcale nie tylko celtyckie. 

„Celtika” opowiada o czasach znacznie wcześniejszych niż rzekome czasy Artura (mgliście szacowane na końcówkę V wieku). Chociaż w samym tekście żadne daty nie padają, to czas akcji można bardzo dokładnie określić na rok 279 p.n.e., ponieważ jednym z elementów fabuły jest wielki najazd Celtów pod przywództwem Brennusa na Grecję. Mimo jednak tak mocnego osadzenia w historii,... 

więcej



mniej





Pokaż mimo to


",
"
Upadły Anioł z Podola. Opowieść o Tadeuszu Grabiance ",Jerzy Siewierski,"
historia ",CiS,"
838545814X ",,,"
2003-01-01 ","
2003-01-01 ",,"
polski ",,"

Tadeusz Grabianka to zapomniany polski ezoteryk, iluminat i alchemik. Ziemianin z Podola, w Awinionie jako ""Król Nowego Izraela"" prowadził przez lata w Berlinie i Awinionie inspirowany ideami Swedenborga ""Naród Boży"" i pracował - również w podolskich Ostapkowicach - nad uzyskaniem kamienia filozoficznego.

Autor zebrał skąpe wiadomości o Grabiance i osadził je na tle fantastycznego obrazu mistycznych ciągot jakie w racjonalnym XVIII wieku ogarnęły Europę: od paryskich salonów po tonące w błotnych wyziewach rezydencje kresów wschodnich. A przy okazji można się dowiedzieć chociażby gdzie żyły jedyne w na naszym kontynencie antylopy.

Bardzo wciągająca, napisana lekkim piórem lektura. Może być dobrym uzupełnieniem ""Ksiąg Jakubowych"" Olgi Tokarczuk, te same czasy, te same zainteresowania. Pojawia się zresztą w ""Upadłym Aniele..."" ta refleksja: ezoterycy - jak Grabianka - poszukujący i systematyzujący wiedzę o Nadprzyrodzonym skoro na drodze rozległych koresepondencji i podróży do Berlina, Londynu czy Francji, mieli często praktycznie za sąsiadów o wiele bardziej zaawansowanych na tej samej (bo starożytnej w korzeniach) ścieżce mistyków tradycji żydowskich, nie brakowało kabalistów, rodził się właśnie polski chasydyzm. Jaka wielka i wcale nie geograficzna odległość dzieliła te dwa światy... 

Tadeusz Grabianka to zapomniany polski ezoteryk, iluminat i alchemik. Ziemianin z Podola, w Awinionie jako ""Król Nowego Izraela"" prowadził przez lata w Berlinie i Awinionie inspirowany ideami Swedenborga ""Naród Boży"" i pracował - również w podolskich Ostapkowicach - nad uzyskaniem kamienia filozoficznego.

Autor zebrał skąpe wiadomości o Grabiance i osadził je na tle... 

więcej



mniej





Pokaż mimo to


",
"
Tajijquan Klasyczny Styl Yang ",Yang Jwing-Ming,"
sport ",YMAA,"
838817505X ",,"
Taijiquan, Classical Yang Style - The Complete Form And Qigong ","
2003-01-01 ","
2003-01-01 ","
330 ","
polski ","
Robert Wąs ",,
"
Kamilka miała straszny sen ",Aline de Pétigny,"
literatura dziecięca ",Grafag,"
8388437518 ","
Kamilka miała straszny sen ",,"
2003-01-01 ","
2003-01-01 ","
16 ","
polski ",,"

Ach te koszmary, ach te misiaczki... 

Ach te koszmary, ach te misiaczki... 



Pokaż mimo to


",
"
Recepty na dobre życie ",Zbigniew W. Brześkiewicz,"
poradniki ",Stu­dio Astrop­sy­cho­lo­gii,"
9788373770409 ",,,"
2003-01-01 ","
2003-01-01 ","
210 ","
polski ",,,
"
Czy Bóg cierpi? ",Thomas Gerard Weinandy,"
religia ",W drodze ,"
8370334687 ","
W tym imponującym studium autor wnikliwie rozważa problem rozumienia cierpienia Boga. Bada chrześcijańskie doświadczenie i interpretację cierpienia w świetle tajemnicy Wcielenia i zbawczego dzieła Chrystusa. Podaje gruntowne, teologiczne argumenty na potwierdzenie tezy, że Bóg nie cierpi - miłuje nas, ale nie musi z tego powodu cierpieć. Cierpienie mieści się w porządku ludzkim, a nie boskim - Chrystus cierpiał jako człowiek. ","
Does God Suffer? ","
2003-01-01 ","
2003-01-01 ","
527 ","
polski ","
Józef Majewski ",,
"
Ucieczka przed śmiechem ",Marek Sieprawski,"
literatura piękna ",Lampa i Iskra Boża,"
8389603022 ","
Do cosmopolis Kulun przybywa mistrz zabawy Maksymilian Svobodny. Zaczyna się wyniszczająca walka między spadkobiercami kultury wysokiej a cywilizacją rozrywki, sitcomów i bezwzględnego marketingu. Zewsząd dobiega męczący rechot. Nikt tutaj jeszcze nie pali książek, ale przy lekturze Ucieczki przed śmiechem wspomnienie o 451 stopniach Farenheita z powieści Raya Bradbury'ego zdaje się naiwną utopią... ",,"
2003-01-01 ","
2003-01-01 ","
176 ","
polski ",,"

Na stronie facebookowej Marka Sieprawskiego, w spisie ulubionych książek, widnieje klasyk Franza Kafki, ""Proces"". Trudno rozstrzygnąć, czy fascynacje treścią autor świadomie przeniósł w akcję swej powieści, kreując postać głównego bohatera. Powieściowy Artur, podobnie jak Józef K., jest everymenem, zakompleksionym, wycofanym z życia towarzyskiego mężczyzną, żyjącym zgodnie z nałożonymi na siebie sztywnymi regułami postępowania. Jedną z nich jest forma ucieczki przed bylejakością życia w kulturę wysoką. Z początku autor przedstawia go jako typowego przedstawiciela inteligencji, stroniącego od wszystkiego, co komercyjne, pospolite, znane ogółowi społeczeństwa, choć wyraźnie pierdołowatego. Można powiedzieć, że jest takim literackim uosobieniem mitu na temat filozofii hipsterów. Niby do kultury brnie, tutaj pod naporem tytułowego śmiechu, ale jest ona dla niego jedynie obwarowaniem, kompulsywnym trzymaniem się elity, by zachować dobre samopoczucie, co okazuje się na dalszych stronach powieści. Nasz bohater kurczowo trzyma się tej drogi, czasem nawet za cenę bycia groteskowym, niczym osobnik owładnięty natręctwami - linii chodnikowych, po których z uporem maniaka następuje.
Z czasem obie strony barykady społeczeństwa, sztucznie wytworzone przez nową totalitarną władzę, choć mającą się dobrze w kapitalistycznych warunkach, każą naszemu biedakowi wybierać po której jest stronie. Fascynujący jest patent, za pomocą którego Sieprawski buduje atmosferę terroru, dając władzy oryginalne środki wyrazu, za pomocą których stopniowo zuboża intelektualnie mieszkańców powieściowego miasta. O zgrozo, sama idea bliska byłaby niejednej reżimowej władzy.
Nietrudno oprzeć się wrażeniu, że zarówno przedstawicieli bezsilnych inteligentów, jak i zaangażowanych, lecz swobodnych, bo wolnych od narzuconych przez siebie konwenansów lekkoduchów, łączy sporo, bowiem paradoksalnie większości z tych pierwszych nie zależy na wyższych wartościach, a zainteresowanie nimi wywodzi się z wyrachowania. Być może nawet to dzięki nim kulturalna utopia w książce zdaje się chylić ku upadkowi.
Całość jest spójna, ma komediowy wydźwięk z czarnym zabarwieniem i tylko wątek z ojcem bohatera nie do końca zrozumiały, sprawia wrażenie wciśniętego na siłę w akcję. Nie można jednak dać się zwieść lekkiemu pióru pisarza - w jakie by komediowo- absurdalne sytuacje bohatera nie wplątywał, wywołują śmiech bynajmniej nie życzliwy naszej współczesności. 

Na stronie facebookowej Marka Sieprawskiego, w spisie ulubionych książek, widnieje klasyk Franza Kafki, ""Proces"". Trudno rozstrzygnąć, czy fascynacje treścią autor świadomie przeniósł w akcję swej powieści, kreując postać głównego bohatera. Powieściowy Artur, podobnie jak Józef K., jest everymenem, zakompleksionym, wycofanym z życia towarzyskiego mężczyzną, żyjącym zgodnie... 

więcej



mniej





Pokaż mimo to


",
"
Science Fiction 2003 06 (27) ",Eugeniusz Dębski,"
czasopisma ",Ares 2,"
16414292 ","
KINO
FANTASTYCZNY KONIEC ROKU Zapowiedzi na jesień i zimę 
LITERATURA
Krzysztof Kochański NIE WOLNO WCHODZIĆ DO ŁAZIENKI
Andrzej Kozakowski KROKI WE MGLE
Henryk Tur OCZY ANTARKTYDY
Ewa Julia Tur CZERWCOWA NOC
Katarzyna Żmuda KSIĄŻĘ NA BIAŁYM KONIU
Rafał Dębski TAJEMNICA ŚMIERCI ALBERTO DIAZA
Rafał Kosik WIELKI BŁĘKIT
Eugeniusz Dębski ŻARLIWY MIŁOŚNIK KOBIET
Izabela Szolc TRI-TARNGIRI
Tomasz Kilian PŁASZCZ

FELIETONY
Jacek Dukaj POŻYTEK Z KRYTYKI
Feliks W. Kres MOŻE MORZE MOŻE
Rafał A. Ziemkiewicz FANTASTYCZNE GADU GADU

KOMIKS
Max Bohdanowski GAJOWY NIKITYCZ

INNE
POCZTA Listy od Czytelników 
KLUB KSIĄŻKI FANTASTYCZNEJ Katalog księgarni wysyłkowej

RECENZJE Nowości wydawnicze maja

KOMIKSORAMA Wojtek Birek prezentuje komiksy marca ",,"
2003-01-01 ","
2003-01-01 ","
100 ","
polski ",,,
"
Wielka Księga Rekordów ",Stefano Sibella,"
popularnonaukowa ",Wydawnictwo Elżbieta Jarmołkiewicz,"
8371176635 ","
Który z organizmów żywych jest najcięższy? Który kwiat największy? Z jaką prędkością może wiać wiatr? Gdzie leży kraj, w którym mieszka najwięcej dzieci? Ilu kosmonautów podróżowało w kosmosie? Które państwo wytwarza najwięcej śmieci?
Ta zabawna,pouczająca książka zawiera informacje z różnych dziedzin: zarówno ze świata przyrody żywej i nieożywionej, jak i z e sposobów organizowania życia przez ludzi oraz wydarzeń nagłych i niezwykłych. Informacje te dotyczą wartości ekstremalnych - najwyższych i najniższych co daje młodemu Czytelnikowi nowe klucze do interpretacji złożonej rzeczywistości, w jakiej żyjemy. ",,"
2003-01-01 ","
2003-01-01 ",,"
polski ","
Justyna Łukaszewicz ","

Jako dziecko z olbrzymią ciekawością czytałem, przeglądałem tą książkę 

Jako dziecko z olbrzymią ciekawością czytałem, przeglądałem tą książkę 



Pokaż mimo to


",
"
Sturmtiger ",Janusz Ledwoch,"
technika ",Militaria,"
83-7219-301-0  ",,,"
2003-01-01 ","
2003-01-01 ","
80 ","
polski ",,,
"
Droga tancerza ",Barnhard Wosien,"
zdrowie, medycyna ",Stu­dio Astrop­sy­cho­lo­gii,"
8373770739 ","
Poprzez ruch w tańcu uwalniamy złą energię, usuwamy napięcia i relaksujemy się. A to pomaga nam osiągnąć równowagę, uskrzydla fantazję, odpręża i rozluźnia. Może stać się inspiracja do odkrywania siebie. ",,"
2003-01-01 ","
2003-01-01 ","
156 ","
polski ",,,
"
Ginekolodzy o sobie ",Edmund Waszyński,"
nauki przyrodnicze (fizyka, chemia, biologia, itd.) ",Elf,"
8390819589 ","
Książka została wydana przez Komitet Organizacyjny XXVIII Kongresu Polskiego Towarzystwa Ginekologicznego. Bydgoszcz 17-20 września 2003. ",,"
2003-01-01 ","
2003-01-01 ","
248 ","
polski ",,,
"
Jak przeżyć w terenie miejskim ",Patrick Wilson,"
militaria, wojskowość ",Bellona,"
831109604X ",,"
Urban Survival Techniques ","
2003-01-01 ","
2003-01-01 ",,"
polski ","
Józef Kozłowski ",,
"
Jak wychować dziecko o wysokim EQ ",Lawrence E. Shapiro,"
poradniki dla rodziców ",Prószyński i S-ka,"
8371802897 ",,,"
2003-01-01 ","
2003-01-01 ",,"
polski ","
Tatiana Geller ",,
"
Wprost z oblężonej świątyni ",Jacek Pałasiński,"
reportaż ",Akade,"
837287011X ","
Książka napisana została w Betlejem i Jerozolimie, w najgorętszych momentach trzydziestoośmiodniowego kryzysu, kiedy to wojsko izraelskie otaczało okupowaną zbrojnie przez Palestyńczyków Bazylikę Narodzin Pańskich.

Autor odsłania tu polityczne, dyplomatyczne i wojskowe kulisy konfliktu, dzięki czemu czytelnik może poznać prawdziwą wersję wydarzeń, jakże odmienną od tej, jaką podawały światowe gazety i telewizje. ",,"
2003-01-01 ","
2003-01-01 ","
175 ","
polski ",,,
"
Gdy wszystko staje na głowie 13 sposobów na życie w rodzinie ",Jan-Uwe Rogge,"
poradniki ",Świat Książki,"
8373116958 ","
Jest to książka dla rodziców nękanych wyrzutami sumienia, że poświęcają swoim dzieciom zbyt mało czasu. Wyluzujcie się radzi autor-terapeuta... ",,"
2003-01-01 ","
2003-01-01 ","
159 ","
polski ",,,
"
Espana en Europa Historia contactos viajes - Sawicki Piotr red. ",Piotr Sawicki,"
historia ",Wydawnictwo Uniwersytetu Wrocławskiego,"
9788322924860 ","
Piotr Sawicki, Presentación del volumen, ENTRE EL ESTEREOTIPO Y LA REALIDADIMMEDIATA: ESPANA DE LEJOS, ESPANA DE CERCA: Natasza Posadzy, Espana y los espanoles en los manuales polacos de Geografia e Historia del siglo XVIII, Magdalena świątek, Con la cruz o contra la cruz? El papel de la religión y de los hombres de la Iglesia durante la Guerra de la Independencia, Anna Konieczna, La herencia cultural y literaria de Richard Ford, Piotr Sawicki, Los comentaristas polacos de la Espana romntica. Apuntes sobre una hispanofilia eslava que se expresó en francs. EN ESPANA (Y PORTUGAL) CON AMOR. VIAJERIS Y RESIDENTES: Ewa łukaszyk, Anastazy Raczyński, historiógrafo da arte potuguesa, Agnieszka August-Zarębska, La herencia oriental y occidental en Espana a los ojos del rabino judeopolaco Mordejai Ehrenpreis, Grzegorz Bak, Gabriela Makowiecka (1906-2002): pionera de la Hispanstica polaca y de la Eslavstica espanola, Elżbieta Bortkiewicz, Wittlin en Espana, Noelia Romn, Camino de peregrinación: de Lublin a Madrid. Los horozontes de Józef łobodowski, Agata Mielczarek, Información y propaganda en Polonia. Revista ilustrada (1955-1969), publicación periódica de la colonia polaca en Espana. DE ESPANA A EUROPA, AYER Y HOY: Agnieszka Kołodyńska, Los judos sefardes en Polonia, Anna Sawicka, Porębowicz i Verdaguer: inici de la projecció de les lettres catalanes a Polonia, Maria Filipowicz-Rudek ",,"
2003-01-01 ","
2003-01-01 ","
328 ","
polski ",,,
"
Święta Klara. Głos pośród ciszy ",Giuseppina Rando,"
biografia, autobiografia, pamiętnik ",eSPe,"
83-89167-72-7 ","
Fascynująca dzięki wyjątkowej osobowości i wrażliwości duszy – taka jest postać Klary, świętej, której przesłanie pozostaje do dziś niezwykle aktualne.

Opisując koleje losów św. Klary z Asyżu autorka stara się, przy wiernym odtworzeniu tła historycznego i środowiskowego, przedstawić ją nie tyle jako świętą, lecz jako średniowieczną panią poszukującą Prawdy, Sprawiedliwości, Piękna, Dobra, Miłości absolutnej. ","
Chiara. Una voce dal silenzio ","
2003-01-01 ","
2003-01-01 ","
98 ","
polski ","
Bernadeta Chlebicka ",,
"
Powtórka z Syberii ",Anna Łabieniec,"
biografia, autobiografia, pamiętnik ",Sooni Project,"
0973333103 ","
""Powtórka z Syberii"" jest utrzymanym w konwencji powieści drogi dziennikiem niespodziewanej wyprawy z Kanady na Syberię do wsi Wierszyna zamieszkałej przez Polaków potomków emigrantów i zesłańców. Konfrontacja uprzedzeń i wyobrażeń o Rosji z zastaną rzeczywistością powoduje szereg niesamowitych, czasem zabawnych sytuacji i skojarzeń.... ",,"
2003-01-01 ","
2003-01-01 ","
216 ","
polski ",,"

Anna ŁABIENIEC - ""Powtórka z Syberii""

Sam sobie narobiłem bigosu wprowadzając tą książkę na LC. Pomijając jej ewentualne walory w przedstawieniu wspólnoty polskiej na dalekiej Syberii, napisana jest w ""modnej"" obecnie konwencji totalnej krytyki wszystkiego co wiąże się z Rosją, a w tym samolotu, serwowanego posiłku w samolocie, lotniska w Moskwie, nie mówiąc o podejrzanych typach poprzebieranych za lotniskowych taksówkarzy. W związku z ""taksówkową"" walką o klienta przypominam autorce, że również na lotnisku w Toronto miejskiemu taksówkarzowi nie wolno podbierać klienta, bo lotnisko oferuje swoje taksówki. Jej problemy z przesiadką na lotnisku w Szeremietewie i trudnością w znalezieniu angielskojęzycznej obsługi uważam za przedstawione tendencyjnie. 
Ze względu na informację na okładce:
""Kupując tę książkę przyczyniasz się do budowy Domu Polskiego we wsi Wierszyna na Syberii"" 
- powstrzymuję się od dalszej krytyki, gdyż szczytny cel również mnie usprawiedliwia. Poniżej garstka dalzych unformacji o autorce i jej książce. Na okładce: 
""Anna Łabieniec mieszka w Toronto. Jest dziennikarką telewizyjną związaną programem 'Polish Studio' i współredaktorką poskiej gazety ""Dziennik"".
Więcej na LC.
W notatce ze spotkania z autorką, w torontańskim Klubie Miłośników Książek w dniu 28.01.2009, czytamy:
""Książka ta, jak określiła sama autorka, jest utrzymanym w konwencji powieści drogi dziennikiem z jej pobytu na dalekiej Syberii. Anna Łabieniec poznała w Wierszynie ludzi, od których wiele się nauczyła. Czuła jakby tam znalazła Polskę z okresu romantyzmu. Według niej „Powtórka  z Syberii” jest nie tylko o wyprawie do Wierszyny, ale o romantyźmie i polskości. Pod wpływem tej wyprawy autorka zaczęła zadawać sobie pytania na temat tego czym jest polskość. Dla autorki to przede wszystkim język ale i literatura, oba czynniki niezbędne do zachowania polskiej tożsamości na emigracji.
Proces pisania książki był również swoistą terapią dla Anny Łabieniec, której ciężko było po powrocie do Kanady przestawić się z Wierszyny i tamtejszego rytmu życia, na życie w cywilizacji miejskiej..."" 

Anna ŁABIENIEC - ""Powtórka z Syberii""

Sam sobie narobiłem bigosu wprowadzając tą książkę na LC. Pomijając jej ewentualne walory w przedstawieniu wspólnoty polskiej na dalekiej Syberii, napisana jest w ""modnej"" obecnie konwencji totalnej krytyki wszystkiego co wiąże się z Rosją, a w tym samolotu, serwowanego posiłku w ... 

więcej



mniej





Pokaż mimo to


",
